,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,PERIOD,EPOCH,AGE / STAGE,Age (Ma),87Sr/86Sr mean,87Sr/8Sr min,87sr/86Sr max,Half-width interval,rate of change,extrapolated
,,Cretaceous,Early Cretaceous,Barremian,124.40,0.707484,0.707482,0.707487,3,-3,
,,Cretaceous,Early Cretaceous,Barremian,124.45,0.707485,0.707482,0.707487,3,-3,
,,Cretaceous,Early Cretaceous,Barremian,124.50,0.707485,0.707482,0.707487,3,-2,
,,Cretaceous,Early Cretaceous,Barremian,124.55,0.707485,0.707482,0.707487,3,-2,
,,Cretaceous,Early Cretaceous,Barremian,124.60,0.707485,0.707482,0.707487,2,-1,
,,Cretaceous,Early Cretaceous,Barremian,124.65,0.707485,0.707482,0.707487,2,-1,
,,Cretaceous,Early Cretaceous,Barremian,124.70,0.707485,0.707483,0.707487,2,0,
,,Cretaceous,Early Cretaceous,Barremian,124.75,0.707485,0.707483,0.707487,2,0,
,,Cretaceous,Early Cretaceous,Barremian,124.80,0.707485,0.707483,0.707487,2,1,
,,Cretaceous,Early Cretaceous,Barremian,124.85,0.707485,0.707483,0.707487,2,1,
,,Cretaceous,Early Cretaceous,Barremian,124.90,0.707485,0.707482,0.707487,2,2,
,,Cretaceous,Early Cretaceous,Barremian,124.95,0.707485,0.707482,0.707487,2,3,
,,Cretaceous,Early Cretaceous,Barremian,125.00,0.707484,0.707482,0.707486,2,4,
,,Cretaceous,Early Cretaceous,Barremian,125.05,0.707484,0.707482,0.707486,2,4,
,,Cretaceous,Early Cretaceous,Barremian,125.10,0.707484,0.707482,0.707486,2,5,
,,Cretaceous,Early Cretaceous,Barremian,125.15,0.707484,0.707481,0.707486,2,5,
,,Cretaceous,Early Cretaceous,Barremian,125.20,0.707483,0.707481,0.707485,2,6,
,,Cretaceous,Early Cretaceous,Barremian,125.25,0.707483,0.707481,0.707485,2,6,
,,Cretaceous,Early Cretaceous,Barremian,125.30,0.707483,0.707480,0.707485,2,6,
,,Cretaceous,Early Cretaceous,Barremian,125.35,0.707482,0.707480,0.707484,2,7,
,,Cretaceous,Early Cretaceous,Barremian,125.40,0.707482,0.707480,0.707484,2,7,
,,Cretaceous,Early Cretaceous,Barremian,125.45,0.707482,0.707479,0.707484,2,7,
,,Cretaceous,Early Cretaceous,Barremian,125.50,0.707481,0.707479,0.707483,2,7,
,,Cretaceous,Early Cretaceous,Barremian,125.55,0.707481,0.707478,0.707483,2,8,
,,Cretaceous,Early Cretaceous,Barremian,125.60,0.707480,0.707478,0.707482,2,8,
,,Cretaceous,Early Cretaceous,Barremian,125.65,0.707480,0.707477,0.707482,2,8,
,,Cretaceous,Early Cretaceous,Barremian,125.70,0.707480,0.707477,0.707482,2,8,
,,Cretaceous,Early Cretaceous,Barremian,125.75,0.707479,0.707476,0.707481,2,9,
,,Cretaceous,Early Cretaceous,Barremian,125.80,0.707479,0.707476,0.707481,3,9,
,,Cretaceous,Early Cretaceous,Barremian,125.85,0.707478,0.707475,0.707480,3,9,
,,Cretaceous,Early Cretaceous,Barremian,125.90,0.707478,0.707475,0.707480,3,9,
,,Cretaceous,Early Cretaceous,Barremian,125.95,0.707477,0.707474,0.707480,3,9,
,,Cretaceous,Early Cretaceous,Barremian,126.00,0.707477,0.707474,0.707479,3,9,
,,Cretaceous,Early Cretaceous,Barremian,126.05,0.707476,0.707473,0.707479,3,10,
,,Cretaceous,Early Cretaceous,Barremian,126.10,0.707476,0.707473,0.707478,3,10,
,,Cretaceous,Early Cretaceous,Barremian,126.15,0.707475,0.707472,0.707478,3,10,
,,Cretaceous,Early Cretaceous,Barremian,126.20,0.707475,0.707472,0.707478,3,10,
,,Cretaceous,Early Cretaceous,Barremian,126.25,0.707474,0.707471,0.707477,3,10,
,,Cretaceous,Early Cretaceous,Barremian,126.30,0.707474,0.707471,0.707477,3,10,
,,Cretaceous,Early Cretaceous,Barremian,126.35,0.707473,0.707470,0.707476,3,10,
,,Cretaceous,Early Cretaceous,Barremian,126.40,0.707473,0.707469,0.707476,3,10,
,,Cretaceous,Early Cretaceous,Barremian,126.45,0.707472,0.707469,0.707475,3,10,
,,Cretaceous,Early Cretaceous,Barremian,126.50,0.707472,0.707468,0.707475,3,10,
,,Cretaceous,Early Cretaceous,Hauterivian,126.55,0.707471,0.707468,0.707475,3,9,
,,Cretaceous,Early Cretaceous,Hauterivian,126.60,0.707471,0.707468,0.707474,3,9,
,,Cretaceous,Early Cretaceous,Hauterivian,126.65,0.707471,0.707467,0.707474,3,9,
,,Cretaceous,Early Cretaceous,Hauterivian,126.70,0.707470,0.707467,0.707474,3,9,
,,Cretaceous,Early Cretaceous,Hauterivian,126.75,0.707470,0.707466,0.707473,3,9,
,,Cretaceous,Early Cretaceous,Hauterivian,126.80,0.707469,0.707466,0.707473,3,9,
,,Cretaceous,Early Cretaceous,Hauterivian,126.85,0.707469,0.707465,0.707472,3,9,
,,Cretaceous,Early Cretaceous,Hauterivian,126.90,0.707468,0.707465,0.707472,3,9,
,,Cretaceous,Early Cretaceous,Hauterivian,126.95,0.707468,0.707465,0.707471,3,9,
,,Cretaceous,Early Cretaceous,Hauterivian,127.00,0.707468,0.707464,0.707471,3,9,
,,Cretaceous,Early Cretaceous,Hauterivian,127.05,0.707467,0.707464,0.707470,3,9,
,,Cretaceous,Early Cretaceous,Hauterivian,127.10,0.707467,0.707463,0.707470,3,9,
,,Cretaceous,Early Cretaceous,Hauterivian,127.15,0.707466,0.707463,0.707469,3,9,
,,Cretaceous,Early Cretaceous,Hauterivian,127.20,0.707466,0.707463,0.707469,3,9,
,,Cretaceous,Early Cretaceous,Hauterivian,127.25,0.707465,0.707462,0.707468,3,9,
,,Cretaceous,Early Cretaceous,Hauterivian,127.30,0.707465,0.707462,0.707468,3,9,
,,Cretaceous,Early Cretaceous,Hauterivian,127.35,0.707464,0.707461,0.707468,3,9,
,,Cretaceous,Early Cretaceous,Hauterivian,127.40,0.707464,0.707461,0.707467,3,9,
,,Cretaceous,Early Cretaceous,Hauterivian,127.45,0.707464,0.707460,0.707467,3,9,
,,Cretaceous,Early Cretaceous,Hauterivian,127.50,0.707463,0.707460,0.707466,3,9,
,,Cretaceous,Early Cretaceous,Hauterivian,127.55,0.707463,0.707460,0.707466,3,9,
,,Cretaceous,Early Cretaceous,Hauterivian,127.60,0.707462,0.707459,0.707465,3,8,
,,Cretaceous,Early Cretaceous,Hauterivian,127.65,0.707462,0.707459,0.707465,3,8,
,,Cretaceous,Early Cretaceous,Hauterivian,127.70,0.707461,0.707458,0.707465,3,8,
,,Cretaceous,Early Cretaceous,Hauterivian,127.75,0.707461,0.707458,0.707464,3,8,
,,Cretaceous,Early Cretaceous,Hauterivian,127.80,0.707461,0.707457,0.707464,3,8,
,,Cretaceous,Early Cretaceous,Hauterivian,127.85,0.707460,0.707457,0.707463,3,8,
,,Cretaceous,Early Cretaceous,Hauterivian,127.90,0.707460,0.707457,0.707463,3,8,
,,Cretaceous,Early Cretaceous,Hauterivian,127.95,0.707459,0.707456,0.707462,3,8,
,,Cretaceous,Early Cretaceous,Hauterivian,128.00,0.707459,0.707456,0.707462,3,8,
,,Cretaceous,Early Cretaceous,Hauterivian,128.05,0.707459,0.707455,0.707461,3,8,
,,Cretaceous,Early Cretaceous,Hauterivian,128.10,0.707458,0.707455,0.707461,3,8,
,,Cretaceous,Early Cretaceous,Hauterivian,128.15,0.707458,0.707454,0.707460,3,9,
,,Cretaceous,Early Cretaceous,Hauterivian,128.20,0.707457,0.707454,0.707460,3,9,
,,Cretaceous,Early Cretaceous,Hauterivian,128.25,0.707457,0.707453,0.707460,3,9,
,,Cretaceous,Early Cretaceous,Hauterivian,128.30,0.707456,0.707453,0.707459,3,10,
,,Cretaceous,Early Cretaceous,Hauterivian,128.35,0.707456,0.707452,0.707459,3,10,
,,Cretaceous,Early Cretaceous,Hauterivian,128.40,0.707455,0.707452,0.707458,3,10,
,,Cretaceous,Early Cretaceous,Hauterivian,128.45,0.707455,0.707451,0.707458,3,11,
,,Cretaceous,Early Cretaceous,Hauterivian,128.50,0.707454,0.707451,0.707457,3,11,
,,Cretaceous,Early Cretaceous,Hauterivian,128.55,0.707454,0.707450,0.707457,3,11,
,,Cretaceous,Early Cretaceous,Hauterivian,128.60,0.707453,0.707450,0.707456,3,11,
,,Cretaceous,Early Cretaceous,Hauterivian,128.65,0.707453,0.707450,0.707456,3,11,
,,Cretaceous,Early Cretaceous,Hauterivian,128.70,0.707452,0.707449,0.707455,3,11,
,,Cretaceous,Early Cretaceous,Hauterivian,128.75,0.707452,0.707448,0.707455,3,11,
,,Cretaceous,Early Cretaceous,Hauterivian,128.80,0.707451,0.707448,0.707454,3,12,
,,Cretaceous,Early Cretaceous,Hauterivian,128.85,0.707450,0.707447,0.707454,3,12,
,,Cretaceous,Early Cretaceous,Hauterivian,128.90,0.707450,0.707447,0.707453,3,12,
,,Cretaceous,Early Cretaceous,Hauterivian,128.95,0.707449,0.707446,0.707453,3,12,
,,Cretaceous,Early Cretaceous,Hauterivian,129.00,0.707448,0.707445,0.707452,3,13,
,,Cretaceous,Early Cretaceous,Hauterivian,129.05,0.707448,0.707445,0.707451,3,13,
,,Cretaceous,Early Cretaceous,Hauterivian,129.10,0.707447,0.707444,0.707450,3,13,
,,Cretaceous,Early Cretaceous,Hauterivian,129.15,0.707447,0.707444,0.707450,3,13,
,,Cretaceous,Early Cretaceous,Hauterivian,129.20,0.707446,0.707443,0.707449,3,13,
,,Cretaceous,Early Cretaceous,Hauterivian,129.25,0.707445,0.707442,0.707448,3,14,
,,Cretaceous,Early Cretaceous,Hauterivian,129.30,0.707445,0.707442,0.707448,3,14,
,,Cretaceous,Early Cretaceous,Hauterivian,129.35,0.707444,0.707441,0.707447,3,14,
,,Cretaceous,Early Cretaceous,Hauterivian,129.40,0.707443,0.707440,0.707446,3,14,
,,Cretaceous,Early Cretaceous,Hauterivian,129.45,0.707442,0.707439,0.707446,3,14,
,,Cretaceous,Early Cretaceous,Hauterivian,129.50,0.707442,0.707438,0.707445,3,14,
,,Cretaceous,Early Cretaceous,Hauterivian,129.55,0.707441,0.707438,0.707445,3,15,
,,Cretaceous,Early Cretaceous,Hauterivian,129.60,0.707440,0.707437,0.707444,4,15,
,,Cretaceous,Early Cretaceous,Hauterivian,129.65,0.707439,0.707436,0.707443,4,15,
,,Cretaceous,Early Cretaceous,Hauterivian,129.70,0.707439,0.707435,0.707443,4,15,
,,Cretaceous,Early Cretaceous,Hauterivian,129.75,0.707438,0.707434,0.707442,4,15,
,,Cretaceous,Early Cretaceous,Hauterivian,129.80,0.707437,0.707434,0.707441,4,15,
,,Cretaceous,Early Cretaceous,Hauterivian,129.85,0.707436,0.707433,0.707440,4,16,
,,Cretaceous,Early Cretaceous,Hauterivian,129.90,0.707436,0.707432,0.707440,4,16,
,,Cretaceous,Early Cretaceous,Hauterivian,129.95,0.707435,0.707431,0.707439,4,16,
,,Cretaceous,Early Cretaceous,Hauterivian,130.00,0.707434,0.707430,0.707438,4,16,
,,Cretaceous,Early Cretaceous,Hauterivian,130.05,0.707433,0.707429,0.707437,4,17,
,,Cretaceous,Early Cretaceous,Hauterivian,130.10,0.707432,0.707429,0.707436,4,17,
,,Cretaceous,Early Cretaceous,Hauterivian,130.15,0.707432,0.707428,0.707435,4,17,
,,Cretaceous,Early Cretaceous,Hauterivian,130.20,0.707431,0.707427,0.707434,4,17,
,,Cretaceous,Early Cretaceous,Hauterivian,130.25,0.707430,0.707426,0.707433,4,18,
,,Cretaceous,Early Cretaceous,Hauterivian,130.30,0.707429,0.707425,0.707433,4,18,
,,Cretaceous,Early Cretaceous,Hauterivian,130.35,0.707428,0.707424,0.707432,4,18,
,,Cretaceous,Early Cretaceous,Hauterivian,130.40,0.707427,0.707423,0.707431,4,18,
,,Cretaceous,Early Cretaceous,Hauterivian,130.45,0.707426,0.707422,0.707430,4,19,
,,Cretaceous,Early Cretaceous,Hauterivian,130.50,0.707425,0.707421,0.707429,4,19,
,,Cretaceous,Early Cretaceous,Hauterivian,130.55,0.707424,0.707420,0.707428,4,19,
,,Cretaceous,Early Cretaceous,Hauterivian,130.60,0.707423,0.707419,0.707426,4,20,
,,Cretaceous,Early Cretaceous,Hauterivian,130.65,0.707422,0.707418,0.707425,4,20,
,,Cretaceous,Early Cretaceous,Hauterivian,130.70,0.707421,0.707417,0.707424,4,20,
,,Cretaceous,Early Cretaceous,Hauterivian,130.75,0.707420,0.707416,0.707423,4,21,
,,Cretaceous,Early Cretaceous,Hauterivian,130.80,0.707419,0.707415,0.707422,3,21,
,,Cretaceous,Early Cretaceous,Hauterivian,130.85,0.707418,0.707414,0.707421,3,21,
,,Cretaceous,Early Cretaceous,Hauterivian,130.90,0.707417,0.707413,0.707420,3,22,
,,Cretaceous,Early Cretaceous,Hauterivian,130.95,0.707416,0.707412,0.707419,3,22,
,,Cretaceous,Early Cretaceous,Hauterivian,131.00,0.707415,0.707411,0.707418,4,22,
,,Cretaceous,Early Cretaceous,Hauterivian,131.05,0.707414,0.707410,0.707417,4,23,
,,Cretaceous,Early Cretaceous,Hauterivian,131.10,0.707412,0.707409,0.707416,4,23,
,,Cretaceous,Early Cretaceous,Hauterivian,131.15,0.707411,0.707407,0.707415,4,23,
,,Cretaceous,Early Cretaceous,Hauterivian,131.20,0.707410,0.707406,0.707414,4,24,
,,Cretaceous,Early Cretaceous,Hauterivian,131.25,0.707409,0.707405,0.707413,4,23,
,,Cretaceous,Early Cretaceous,Hauterivian,131.30,0.707408,0.707404,0.707411,4,23,
,,Cretaceous,Early Cretaceous,Hauterivian,131.35,0.707406,0.707403,0.707410,4,23,
,,Cretaceous,Early Cretaceous,Hauterivian,131.40,0.707405,0.707401,0.707409,4,22,
,,Cretaceous,Early Cretaceous,Hauterivian,131.45,0.707404,0.707400,0.707408,4,22,
,,Cretaceous,Early Cretaceous,Hauterivian,131.50,0.707403,0.707399,0.707407,4,21,
,,Cretaceous,Early Cretaceous,Hauterivian,131.55,0.707402,0.707398,0.707406,4,20,
,,Cretaceous,Early Cretaceous,Hauterivian,131.60,0.707401,0.707398,0.707405,4,20,
,,Cretaceous,Early Cretaceous,Hauterivian,131.65,0.707400,0.707397,0.707404,4,19,
,,Cretaceous,Early Cretaceous,Hauterivian,131.70,0.707399,0.707396,0.707403,4,19,
,,Cretaceous,Early Cretaceous,Hauterivian,131.75,0.707398,0.707395,0.707402,4,19,
,,Cretaceous,Early Cretaceous,Hauterivian,131.80,0.707398,0.707394,0.707401,4,19,
,,Cretaceous,Early Cretaceous,Hauterivian,131.85,0.707397,0.707393,0.707400,4,19,
,,Cretaceous,Early Cretaceous,Hauterivian,131.90,0.707396,0.707392,0.707399,4,19,
,,Cretaceous,Early Cretaceous,Hauterivian,131.95,0.707395,0.707391,0.707398,4,20,
,,Cretaceous,Early Cretaceous,Hauterivian,132.00,0.707394,0.707390,0.707397,4,20,
,,Cretaceous,Early Cretaceous,Hauterivian,132.05,0.707393,0.707389,0.707396,4,20,
,,Cretaceous,Early Cretaceous,Hauterivian,132.10,0.707392,0.707388,0.707395,4,20,
,,Cretaceous,Early Cretaceous,Hauterivian,132.15,0.707391,0.707386,0.707394,4,20,
,,Cretaceous,Early Cretaceous,Hauterivian,132.20,0.707390,0.707385,0.707393,4,20,
,,Cretaceous,Early Cretaceous,Hauterivian,132.25,0.707389,0.707384,0.707392,4,21,
,,Cretaceous,Early Cretaceous,Hauterivian,132.30,0.707388,0.707383,0.707391,4,21,
,,Cretaceous,Early Cretaceous,Hauterivian,132.35,0.707386,0.707382,0.707390,4,21,
,,Cretaceous,Early Cretaceous,Hauterivian,132.40,0.707385,0.707381,0.707389,4,21,
,,Cretaceous,Early Cretaceous,Hauterivian,132.45,0.707384,0.707380,0.707388,4,21,
,,Cretaceous,Early Cretaceous,Hauterivian,132.50,0.707383,0.707379,0.707387,4,22,
,,Cretaceous,Early Cretaceous,Hauterivian,132.55,0.707382,0.707378,0.707386,4,22,
,,Cretaceous,Early Cretaceous,Hauterivian,132.60,0.707381,0.707377,0.707385,4,22,
,,Cretaceous,Early Cretaceous,Valanginian,132.65,0.707380,0.707376,0.707383,4,22,
,,Cretaceous,Early Cretaceous,Valanginian,132.70,0.707379,0.707375,0.707382,4,21,
,,Cretaceous,Early Cretaceous,Valanginian,132.75,0.707378,0.707374,0.707381,4,21,
,,Cretaceous,Early Cretaceous,Valanginian,132.80,0.707377,0.707373,0.707380,4,20,
,,Cretaceous,Early Cretaceous,Valanginian,132.85,0.707376,0.707372,0.707379,3,19,
,,Cretaceous,Early Cretaceous,Valanginian,132.90,0.707375,0.707371,0.707378,3,18,
,,Cretaceous,Early Cretaceous,Valanginian,132.95,0.707374,0.707371,0.707377,3,17,
,,Cretaceous,Early Cretaceous,Valanginian,133.00,0.707373,0.707369,0.707377,4,16,
,,Cretaceous,Early Cretaceous,Valanginian,133.05,0.707372,0.707369,0.707376,4,14,
,,Cretaceous,Early Cretaceous,Valanginian,133.10,0.707372,0.707368,0.707375,4,13,
,,Cretaceous,Early Cretaceous,Valanginian,133.15,0.707371,0.707368,0.707375,4,11,
,,Cretaceous,Early Cretaceous,Valanginian,133.20,0.707371,0.707367,0.707374,4,10,
,,Cretaceous,Early Cretaceous,Valanginian,133.25,0.707370,0.707366,0.707374,4,9,
,,Cretaceous,Early Cretaceous,Valanginian,133.30,0.707370,0.707366,0.707373,4,8,
,,Cretaceous,Early Cretaceous,Valanginian,133.35,0.707370,0.707366,0.707373,3,7,
,,Cretaceous,Early Cretaceous,Valanginian,133.40,0.707369,0.707366,0.707373,4,6,
,,Cretaceous,Early Cretaceous,Valanginian,133.45,0.707369,0.707366,0.707373,3,5,
,,Cretaceous,Early Cretaceous,Valanginian,133.50,0.707369,0.707365,0.707372,3,5,
,,Cretaceous,Early Cretaceous,Valanginian,133.55,0.707369,0.707365,0.707372,3,4,
,,Cretaceous,Early Cretaceous,Valanginian,133.60,0.707368,0.707365,0.707372,3,3,
,,Cretaceous,Early Cretaceous,Valanginian,133.65,0.707368,0.707365,0.707372,3,3,
,,Cretaceous,Early Cretaceous,Valanginian,133.70,0.707368,0.707365,0.707371,3,3,
,,Cretaceous,Early Cretaceous,Valanginian,133.75,0.707368,0.707365,0.707371,3,2,
,,Cretaceous,Early Cretaceous,Valanginian,133.80,0.707368,0.707365,0.707371,3,2,
,,Cretaceous,Early Cretaceous,Valanginian,133.85,0.707368,0.707365,0.707371,3,2,
,,Cretaceous,Early Cretaceous,Valanginian,133.90,0.707368,0.707365,0.707371,3,2,
,,Cretaceous,Early Cretaceous,Valanginian,133.95,0.707368,0.707365,0.707371,3,2,
,,Cretaceous,Early Cretaceous,Valanginian,134.00,0.707368,0.707365,0.707371,3,2,
,,Cretaceous,Early Cretaceous,Valanginian,134.05,0.707368,0.707365,0.707371,3,2,
,,Cretaceous,Early Cretaceous,Valanginian,134.10,0.707368,0.707364,0.707371,3,2,
,,Cretaceous,Early Cretaceous,Valanginian,134.15,0.707367,0.707364,0.707370,3,2,
,,Cretaceous,Early Cretaceous,Valanginian,134.20,0.707367,0.707364,0.707370,3,3,
,,Cretaceous,Early Cretaceous,Valanginian,134.25,0.707367,0.707364,0.707370,3,3,
,,Cretaceous,Early Cretaceous,Valanginian,134.30,0.707367,0.707364,0.707370,3,3,
,,Cretaceous,Early Cretaceous,Valanginian,134.35,0.707367,0.707364,0.707370,3,4,
,,Cretaceous,Early Cretaceous,Valanginian,134.40,0.707367,0.707364,0.707370,3,4,
,,Cretaceous,Early Cretaceous,Valanginian,134.45,0.707366,0.707363,0.707370,3,5,
,,Cretaceous,Early Cretaceous,Valanginian,134.50,0.707366,0.707363,0.707369,3,5,
,,Cretaceous,Early Cretaceous,Valanginian,134.55,0.707366,0.707363,0.707369,3,6,
,,Cretaceous,Early Cretaceous,Valanginian,134.60,0.707366,0.707362,0.707369,3,6,
,,Cretaceous,Early Cretaceous,Valanginian,134.65,0.707365,0.707362,0.707369,3,7,
,,Cretaceous,Early Cretaceous,Valanginian,134.70,0.707365,0.707361,0.707368,3,7,
,,Cretaceous,Early Cretaceous,Valanginian,134.75,0.707365,0.707361,0.707368,4,8,
,,Cretaceous,Early Cretaceous,Valanginian,134.80,0.707364,0.707360,0.707368,4,9,
,,Cretaceous,Early Cretaceous,Valanginian,134.85,0.707364,0.707360,0.707367,4,10,
,,Cretaceous,Early Cretaceous,Valanginian,134.90,0.707363,0.707359,0.707367,4,10,
,,Cretaceous,Early Cretaceous,Valanginian,134.95,0.707363,0.707359,0.707366,4,11,
,,Cretaceous,Early Cretaceous,Valanginian,135.00,0.707362,0.707358,0.707366,4,12,
,,Cretaceous,Early Cretaceous,Valanginian,135.05,0.707361,0.707357,0.707365,4,12,
,,Cretaceous,Early Cretaceous,Valanginian,135.10,0.707361,0.707357,0.707365,4,13,
,,Cretaceous,Early Cretaceous,Valanginian,135.15,0.707360,0.707356,0.707364,4,14,
,,Cretaceous,Early Cretaceous,Valanginian,135.20,0.707359,0.707355,0.707364,4,15,
,,Cretaceous,Early Cretaceous,Valanginian,135.25,0.707358,0.707354,0.707363,4,16,
,,Cretaceous,Early Cretaceous,Valanginian,135.30,0.707358,0.707353,0.707362,4,16,
,,Cretaceous,Early Cretaceous,Valanginian,135.35,0.707357,0.707352,0.707361,5,17,
,,Cretaceous,Early Cretaceous,Valanginian,135.40,0.707356,0.707351,0.707361,5,18,
,,Cretaceous,Early Cretaceous,Valanginian,135.45,0.707355,0.707350,0.707360,5,19,
,,Cretaceous,Early Cretaceous,Valanginian,135.50,0.707354,0.707349,0.707359,5,19,
,,Cretaceous,Early Cretaceous,Valanginian,135.55,0.707353,0.707348,0.707358,5,20,
,,Cretaceous,Early Cretaceous,Valanginian,135.60,0.707352,0.707347,0.707357,5,21,
,,Cretaceous,Early Cretaceous,Valanginian,135.65,0.707351,0.707346,0.707356,5,21,
,,Cretaceous,Early Cretaceous,Valanginian,135.70,0.707350,0.707345,0.707355,5,22,
,,Cretaceous,Early Cretaceous,Valanginian,135.75,0.707349,0.707344,0.707354,5,23,
,,Cretaceous,Early Cretaceous,Valanginian,135.80,0.707348,0.707342,0.707353,5,23,
,,Cretaceous,Early Cretaceous,Valanginian,135.85,0.707346,0.707341,0.707351,5,24,
,,Cretaceous,Early Cretaceous,Valanginian,135.90,0.707345,0.707340,0.707350,5,25,
,,Cretaceous,Early Cretaceous,Valanginian,135.95,0.707344,0.707339,0.707349,5,26,
,,Cretaceous,Early Cretaceous,Valanginian,136.00,0.707343,0.707337,0.707348,5,26,
,,Cretaceous,Early Cretaceous,Valanginian,136.05,0.707341,0.707336,0.707346,5,27,
,,Cretaceous,Early Cretaceous,Valanginian,136.10,0.707340,0.707335,0.707345,5,27,
,,Cretaceous,Early Cretaceous,Valanginian,136.15,0.707338,0.707333,0.707343,5,28,
,,Cretaceous,Early Cretaceous,Valanginian,136.20,0.707337,0.707332,0.707342,5,28,
,,Cretaceous,Early Cretaceous,Valanginian,136.25,0.707335,0.707330,0.707341,5,29,
,,Cretaceous,Early Cretaceous,Valanginian,136.30,0.707334,0.707329,0.707339,5,29,
,,Cretaceous,Early Cretaceous,Valanginian,136.35,0.707333,0.707328,0.707338,5,29,
,,Cretaceous,Early Cretaceous,Valanginian,136.40,0.707331,0.707326,0.707336,5,29,
,,Cretaceous,Early Cretaceous,Valanginian,136.45,0.707330,0.707325,0.707335,5,29,
,,Cretaceous,Early Cretaceous,Valanginian,136.50,0.707328,0.707323,0.707333,5,29,
,,Cretaceous,Early Cretaceous,Valanginian,136.55,0.707327,0.707322,0.707331,5,29,
,,Cretaceous,Early Cretaceous,Valanginian,136.60,0.707325,0.707321,0.707330,5,29,
,,Cretaceous,Early Cretaceous,Valanginian,136.65,0.707324,0.707319,0.707328,5,29,
,,Cretaceous,Early Cretaceous,Valanginian,136.70,0.707323,0.707318,0.707327,4,29,
,,Cretaceous,Early Cretaceous,Valanginian,136.75,0.707321,0.707317,0.707325,4,29,
,,Cretaceous,Early Cretaceous,Valanginian,136.80,0.707320,0.707315,0.707324,4,29,
,,Cretaceous,Early Cretaceous,Valanginian,136.85,0.707318,0.707314,0.707323,4,30,
,,Cretaceous,Early Cretaceous,Valanginian,136.90,0.707317,0.707313,0.707321,4,30,
,,Cretaceous,Early Cretaceous,Valanginian,136.95,0.707315,0.707311,0.707320,4,31,
,,Cretaceous,Early Cretaceous,Valanginian,137.00,0.707314,0.707310,0.707319,4,31,
,,Cretaceous,Early Cretaceous,Valanginian,137.05,0.707312,0.707308,0.707317,4,32,
,,Cretaceous,Early Cretaceous,Valanginian,137.10,0.707310,0.707307,0.707316,4,33,
,,Cretaceous,Early Cretaceous,Valanginian,137.15,0.707309,0.707305,0.707314,4,33,
,,Cretaceous,Early Cretaceous,Valanginian,137.20,0.707307,0.707304,0.707313,4,34,
,,Cretaceous,Early Cretaceous,Valanginian,137.25,0.707305,0.707302,0.707311,4,34,
,,Cretaceous,Early Cretaceous,Valanginian,137.30,0.707304,0.707300,0.707309,5,35,
,,Cretaceous,Early Cretaceous,Valanginian,137.35,0.707302,0.707298,0.707308,5,35,
,,Cretaceous,Early Cretaceous,Valanginian,137.40,0.707300,0.707296,0.707306,5,36,
,,Cretaceous,Early Cretaceous,Valanginian,137.45,0.707298,0.707294,0.707305,5,36,
,,Cretaceous,Early Cretaceous,Valanginian,137.50,0.707296,0.707293,0.707303,5,36,
,,Cretaceous,Early Cretaceous,Valanginian,137.55,0.707295,0.707291,0.707302,5,36,
,,Cretaceous,Early Cretaceous,Valanginian,137.60,0.707293,0.707290,0.707300,5,36,
,,Cretaceous,Early Cretaceous,Valanginian,137.65,0.707291,0.707288,0.707298,5,36,
,,Cretaceous,Early Cretaceous,Valanginian,137.70,0.707289,0.707286,0.707297,6,35,
,,Cretaceous,Early Cretaceous,Berriasian,137.75,0.707287,0.707284,0.707295,6,35,
,,Cretaceous,Early Cretaceous,Berriasian,137.80,0.707286,0.707282,0.707294,6,34,
,,Cretaceous,Early Cretaceous,Berriasian,137.85,0.707284,0.707280,0.707292,6,33,
,,Cretaceous,Early Cretaceous,Berriasian,137.90,0.707282,0.707277,0.707290,6,33,
,,Cretaceous,Early Cretaceous,Berriasian,137.95,0.707281,0.707275,0.707288,6,32,
,,Cretaceous,Early Cretaceous,Berriasian,138.00,0.707279,0.707273,0.707286,6,31,
